DefaultSC.ElapsedSecs     DefaultSC.EarthFixed.X    DefaultSC.EarthFixed.Y    DefaultSC.EarthFixed.Z    DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   
1211.347440350801         -2770.703024582935        -6004.276368474692        1341.690995624164         -1840.017559085022          6350.661536148475           1345.993359099043           
1215.241425402928         -2754.181059584957        -6016.311672537436        1321.693845820335         -1862.235902716387          6348.390381583592           1326.050933341945           
1219.135410769377         -2737.61187076743         -6028.238354463077        1301.670585860366         -1884.417566707715          6345.994181908717           1306.082311626872           
1223.029395821504         -2720.995720877671        -6040.056206630882        1281.621611172393         -1906.562113988629          6343.472983750791           1286.087888305454           
1226.923380873632         -2704.332873890844        -6051.765023223871        1261.547317699352         -1928.669108218177          6340.826836210834           1266.06805824583            
1230.81736624008          -2687.62359458963         -6063.364600424781        1241.448101891091         -1950.738113793701          6338.055790863195           1246.023216824774           
1234.711351292208         -2670.868148147033        -6074.854736601483        1221.324360696447         -1972.768695859694          6335.159901754727           1225.953759919805           
1238.605336658657         -2654.06680108994         -6086.23523188135         1201.176491555309         -1994.760420316649          6332.139225403886           1205.860083901264           
1242.499321710784         -2637.219820185462        -6097.505888644772        1181.004892390648         -2016.712853829884          6328.993820799759           1185.742585624366           
1246.393307077233         -2620.327473549651        -6108.666511041518        1160.809961600524         -2038.625563838335          6325.723749401008           1165.601662421229           
1250.28729212936          -2603.390029528619        -6119.716905478437        1140.592098050073         -2060.498118563325          6322.329075134752           1145.43771209289            
1254.181277495809         -2586.407757809976        -6130.656880142449        1120.351701063483         -2082.33008701728           6318.809864395381           1125.251132901291           
1258.075262547936         -2569.380928300895        -6141.486245481488        1100.089170415944         -2104.121039012417          6315.166186043305           1105.042323561257           
1261.969247914385         -2552.309812243946        -6152.2048137334          1079.804906325593         -2125.870545169377          6311.398111403651           1084.811683232462           
1265.863232966512         -2535.194681090457        -6162.812399400862        1059.499309445445         -2147.578176925822          6307.505714264907           1064.559611511379           
1269.75721801864          -2518.035807480656        -6173.308818843376        1039.172780855313         -2169.243506544994          6303.489070877517           1044.286508423225           
1273.651203385089         -2500.83346481759         -6183.693890458497        1018.825722053738         -2190.866107124239          6299.348259952452           1023.992774413902           
1277.545188437216         -2483.587926836683        -6193.967434855977        998.4585349498795         -2212.4455526035            6295.083362659715           1003.678810341927           
1281.439173803665         -2466.29946859604         -6204.129274458278        978.0716218554428         -2233.981417773791          6290.694462626831           983.3450174703605           
1285.333158855792         -2448.968365333825        -6214.179233962164        957.6653854765719         -2255.473278285656          6286.181645937299           962.9917974587315           
1289.227144222241         -2431.594893601833        -6224.117139887572        937.2402289057521         -2276.920710657619          6281.54500112899            942.6195523549579           
1293.121129274368         -2414.179330124934        -6233.942821030519        916.7965556137071         -2298.323292284633          6276.784619192534           922.2286845872649           
1297.015114640817         -2396.721952934236        -6243.656108019893        896.3347694412917         -2319.680601446528          6271.900593569623           901.8195969560975           
1300.909099692944         -2379.223040222294        -6253.256833764141        875.8552745913798         -2340.99221731647           6266.893020151312           881.3926926260309           
1304.803085059393         -2361.682871481922        -6262.744833013584        855.3584756207467         -2362.257719969428          6261.761997276229           860.9483751176746           
1308.697070111521         -2344.101726356726        -6272.119942801058        834.8447774319525         -2383.476690390636          6256.507625728742           840.4870482995727           
1312.591055477969         -2326.47988578353         -6281.382002010495        814.3145852652123         -2404.648710484079          6251.130008737072           820.0091163800965           
1316.485040530097         -2308.817630839701        -6290.530851810958        793.7683046902599         -2425.773363080971          6245.629251971322           799.5149838993337           
1320.379025582224         -2291.115243742837        -6299.56633528472         773.2063415982136         -2446.850231948222          6240.005463541451           779.005055720968            
1324.273010948673         -2273.373007419422        -6308.488297591132        752.6291021934254         -2467.878901796915          6234.258753995166           758.4797370241544           
1328.1669960008           -2255.591205062467        -6317.296586125761        732.0369929853302         -2488.858958290744          6228.389236315753           737.9394332953867           
1332.060981367249         -2237.770121140175        -6325.991050157545        711.430420780284          -2509.789988054448          6222.397025919834           717.3845503203577           
1335.954966419376         -2219.910040233669        -6334.571541246738        690.809792673399          -2530.671578682206          6216.282240655054           696.8154941758146           
1339.848951785825         -2202.011248192721        -6343.037912835173        670.1755160403693         -2551.503318745998          6210.045000797703           676.2326712214046           
1343.742936837953         -2184.074030967437        -6351.390020658565        649.5279985292932         -2572.284797803923          6203.685429050288           655.6364880915195           
1347.636922204401         -2166.098675769096        -6359.627722342516        628.8676480524865         -2593.015606408486          6197.20365053904            635.0273516871282           
1351.530907256529         -2148.085469899634        -6367.750877807814        608.194872778295          -2613.695336114828          6190.599792811372           614.4056691676096           
1355.424892622977         -2130.034701914121        -6375.759348873426        587.5100811229007         -2634.323579488913          6183.873985833306           593.7718479425774           
1359.318877675105         -2111.946660447608        -6383.652999654973        566.8136817421151         -2654.899930115682          6177.026361986836           573.1262956636992           
1363.212862727232         -2093.821635232923        -6391.431696222618        546.1060835231841         -2675.423982607157          6170.057056067288           552.4694202165148           
1367.106848093681         -2075.659916659743        -6399.095306751999        525.3876955765745         -2695.895332610513          6162.966205280612           531.8016297122458           
1371.000833145808         -2057.46179532882         -6406.643701668175        504.6589272277618         -2716.313576816127          6155.753949240677           511.1233324796036           
1374.894818512257         -2039.227563073383        -6414.076753314585        483.9201880090156         -2736.678312965591          6148.420429966509           490.4349370565924           
1378.788803564385         -2020.957511780806        -6421.394336334079        463.1718876511728         -2756.989139859719          6140.965791879516           469.7368521823058           
1382.682788930833         -2002.651934564462        -6428.596327295189        442.4144360754163         -2777.245657366533          6133.390181800672           449.0294867887211           
1386.576773982961         -1984.311124581204        -6435.682605066901        421.6482433850376         -2797.447466429246          6125.69374894767            428.3132499924864           
1390.470759349409         -1965.935376205307        -6442.653050451758        400.8737198572046         -2817.594169074237          6117.876644932038           407.5885510867017           
1394.364744401537         -1947.524983844173        -6449.507546553576        380.0912759347113         -2837.685368419036          6109.939023756201           386.8557995326943           
1398.258729767986         -1929.080243114846        -6456.245978417226        359.3013222177272         -2857.720668680291          6101.881041810509           366.1154049517859           
1402.152714820113         -1910.601449657264        -6462.868233389519        338.5042694555394         -2877.699675181754          6093.702857870203           345.3677771170528           
1406.04669987224          -1892.088900164299        -6469.374200809235        317.7005285382801         -2897.621994362254          6085.404633092328           324.6133259450758           
1409.940685238689         -1873.542891933473        -6475.76377214445         296.8905104886527         -2917.487233783667          6076.986531012583           303.8524614876825           
1413.834670290817         -1854.963722417423        -6482.036841121728        276.07462645364           -2937.295002138881          6068.448717542103           283.0855939236807           
1417.728655657265         -1836.351690257918        -6488.193303427024        255.2532876962115         -2957.044909259745          6059.791360964173           262.3131335505792           
1421.622640709393         -1817.707094092595        -6494.233057049468        234.4269055870172         -2976.736566124995          6051.014631930876           241.5354907763043           
1425.516626075841         -1799.030233737998        -6500.156001945062        213.5958915960698         -2996.369584868163          6042.118703459664           220.7530761109037           
1429.410611127969         -1780.321408997507        -6505.962040372542        192.7606572844292         -3015.943578785449          6033.103750929855           199.966300158246            
1433.304596494418         -1761.580920844735        -6511.651076564297        171.9216142958742         -3035.458162343554          6023.969952079067           179.1755736077133           
1437.198581546545         -1742.809070227199        -6517.223017055807        151.0791743485709         -3054.912951187481          6014.717486999573           158.3813072258914           
1441.092566912994         -1724.006159256462        -6522.677770362022        130.2337492267438         -3074.307562148283          6005.346538134594           137.5839118482576           
1444.986551965121         -1705.172490006002        -6528.015247300796        109.3857507723482         -3093.641613250766          5995.85729027453            116.7837983708724           
1448.880537017249         -1686.308365554648        -6533.235360714401        88.53559087674591         -3112.914723721145          5986.24993055313            95.9813777420737            
1452.774522383697         -1667.414089531351        -6538.338025592639        67.68368147238803         -3132.126513994646          5976.524648443607           75.17706095418129           
1456.668507435825         -1648.489965662385        -6543.323159186907        46.8304345245129          -3151.276605723071          5966.681635754705           54.37125903520987           
1460.562492802273         -1629.536298814436        -6548.190680743698        25.9762620228532          -3170.364621782305          5956.721086626718           33.56438304059703           
1464.456477854401         -1610.553393791008        -6552.940511809597        5.121575973359908         -3189.390186279787          5946.643197527476           12.7568440449455            
1468.35046322085          -1591.541556525983        -6557.57257593232         -15.73321161005423        -3208.352924561952          5936.4481672483             -8.050946866217172          
1472.244448272977         -1572.501092879956        -6562.086798958273        -36.58768871376091        -3227.252463221626          5926.136196899914           -28.8585786046625           
1476.138433639426         -1553.432309835748        -6566.483108740432        -57.44144333263811        -3246.088430105412          5915.70748990834            -49.66564008766801          
1480.032418691553         -1534.335514291529        -6570.761435429278        -78.29406347828244        -3264.860454321039          5905.162252010778           -70.47172024620959          
1483.926404058002         -1515.211014258933        -6574.921711187397        -99.14513718720556        -3283.56816624471           5894.500691251445           -91.27640803314145          
1487.820389110129         -1496.059117654388        -6578.963870473417        -119.9942525290279        -3302.211197528434          5883.723017977419           -112.0792924313676          
1491.714374162257         -1476.880133347971        -6582.887849797447        -140.840997614658         -3320.789181107355          5872.829444834434           -132.8799624620097          
1495.608359528705         -1457.674370707575        -6586.693587828744        -161.6849606044847        -3339.301751207072          5861.820186762677           -153.6780071925751          
1499.502344580833         -1438.442139139368        -6590.381025495954        -182.5257297165703        -3357.748543350974          5850.695460992541           -174.4730157451331          
1503.396329947282         -1419.183749141758        -6593.950105753276        -203.3628932348514        -3376.129194367559          5839.455487040354           -195.2645773045017          
1507.290314999409         -1399.899511090972        -6597.400773847279        -224.19603951737          -3394.443342397766          5828.10048670407            -216.0522811264534          
1511.184300365858         -1380.589736445071        -6600.732977055775        -245.0247570045094        -3412.690626902294          5816.630684058908           -236.8357165459408          
1515.078285417985         -1361.254736528702        -6603.946664947383        -265.8486342272729        -3430.870688668928          5805.046305452945           -257.6144729853499          
1518.972270784434         -1341.894823740031        -6607.041789127053        -286.6672598155736        -3448.983169819843          5793.34757950265            -278.388139962777           
1522.866255836561         -1322.510310333071        -6610.01830348868         -307.4802225065635        -3467.027713818892          5781.534737088342           -299.1563071003371          
1526.76024120301          -1303.101509624423        -6612.876163967898        -328.2871111529819        -3485.003965478882          5769.608011349581           -319.9185641324956          
1530.654226255137         -1283.668734777417        -6615.615328786838        -349.0875147315311        -3502.911570968803          5757.56763768047            -340.6745009144246          
1534.548211621586         -1264.212300007062        -6618.235758214464        -369.8810223512669        -3520.75017782103           5745.413853724883           -361.4237074303779          
1538.442196673714         -1244.732519364784        -6620.737414803708        -390.6672232620057        -3538.519434938473          5733.146899371594           -382.1657738020775          
1542.336181725841         -1225.229707792247        -6623.120263186903        -411.4457068627341        -3556.218992601678          5720.767016749328           -402.9002902971056          
1546.23016709229          -1205.704180662378        -6625.384270165519        -432.2160627100112        -3573.848502475869          5708.274450221717           -423.6268473372932          
1550.124152144417         -1186.156253319408        -6627.529404791836        -452.9778805263671        -3591.407617617923          5695.669446382179           -444.345035507098           
1554.018137510866         -1166.5862421341          -6629.55563817565         -473.7307502086771        -3608.895992483289          5682.952254048726           -465.0544455619612          
1557.912122562993         -1146.994463285844        -6631.462943703232        -494.4742618365088        -3626.313282932831          5670.123124258697           -485.7546684366396          
1561.806107929442         -1127.381233972017        -6633.251296821795        -515.2080056804364        -3643.659146239611          5657.182310263436           -506.4452952535008          
1565.700092981569         -1107.746871186695        -6634.920675251605        -535.9315722103164        -3660.933241095611          5644.130067522923           -527.1259173307857          
1569.594078348018         -1088.091692931877        -6636.471058777298        -556.6445521035278        -3678.135227618391          5630.966653700367           -547.7961261908254          
1573.488063400146         -1068.416016995415        -6637.902429452733        -577.3465362531599        -3695.264767357699          5617.69232865677            -568.4555135682211          
1577.382048766594         -1048.72016216419         -6639.214771399234        -598.0371157761721        -3712.321523302037          5604.307354445476           -589.1036714179827          
1581.276033818722         -1029.004446999064        -6640.408071003559        -618.7158820215144        -3729.305159885185          5590.811995306708           -609.7401919236324          
1585.170018870849         -1009.26919089837         -6641.482316746145        -639.3824265782168        -3746.215342992695          5577.206517662092           -630.3646675052778          
1589.064004237298         -989.5147136329376        -6642.437499276269        -660.0363412834494        -3763.051739968372          5563.491190109189           -650.9766908276623          
1592.957989289425         -969.7413348872572        -6643.273611478026        -680.6772182305816        -3779.814019620726          5549.666283416021           -671.5758548081986          
1596.851974655874         -949.9493753183978        -6643.990648311156        -701.3046497772173        -3796.501852229423          5535.73207051558            -692.1617526249958          
1600.745959708001         -930.1391553323959        -6644.588606990505        -721.9182285532432        -3813.114909551729          5521.688826500342           -712.7339777248849          
1604.63994507445          -910.3109962993504        -6645.067486809519        -742.5175474688715        -3829.652864828947          5507.536828616754           -733.2921238314514          
1608.533930126578         -890.465219327815         -6645.427289312673        -763.1021997227024        -3846.115392792851          5493.276356259697           -753.8357849530805          
1612.427915493026         -870.6021464796922        -6645.668018126251        -783.6717788098034        -3862.502169672115          5478.907690966909           -774.3645553910167          
1616.321900545154         -850.7220995453712        -6645.789679123329        -804.2258785297988        -3878.812873198731          5464.431116413372           -794.8780297474401          
1620.215885911603         -830.8254012586892        -6645.792280261773        -824.7640929949781        -3895.047182614416          5449.846918405637           -815.3758029335603          
1624.10987096373          -810.9123740709949        -6645.675831741964        -845.2860166384193        -3911.204778676989          5435.155384876087           -835.8574701777208          
1628.003856015857         -790.9833412146136        -6645.440345870014        -865.7912442221176        -3927.28534366673           5420.356805877139           -856.3226270335136          
1631.897841382306         -771.0386262376494        -6645.085837117512        -886.2793708451171        -3943.2885613927            5405.451473575366           -876.7708693878948          
1635.791826434433         -751.0785525458286        -6644.612322172114        -906.7499919516354        -3959.214117199017          5390.43968224556            -897.2017934692927          
1639.685811800882         -731.1034444588137        -6644.019819813285        -927.2027033391738        -3975.061697971088          5375.321728264709           -917.6149958557052          
1643.57979685301          -711.1136259902026        -6643.308351050714        -947.6371011666089        -3990.830992141793          5360.097910105927           -938.0100734827714          
1647.473782219458         -691.109422057805         -6642.477938987967        -968.0527819622503        -4006.521689697611          5344.768528332318           -958.3866236518182          
1651.367767271586         -671.0911572627097        -6641.5286089536          -988.4493426318664        -4022.133482184699          5329.333885590791           -978.7442440378711          
1655.261752638035         -651.0591571002542        -6640.460388371925        -1008.82638046668         -4037.666062714922          5313.794286605839           -999.0825326976287          
1659.155737690162         -631.0137467375499        -6639.273306886888        -1029.18349315131         -4053.11912597183           5298.150038173289           -1019.401088077397          
1663.049723056611         -610.9552522252521        -6637.967396239998        -1049.520278771692        -4068.492368216607          5282.40144915403            -1039.699509020991          
1666.943708108738         -590.8839992756815        -6636.542690386789        -1069.836335822951        -4083.785487293977          5266.54883046773            -1059.977394777595          
1670.837693160865         -570.8003143224043        -6634.999225395106        -1090.131263217263        -4098.998182638094          5250.592495086545           -1080.234345009606          
1674.731678527314         -550.7045240588049        -6633.337039488863        -1110.404660291684        -4114.130155278409          5234.532758028824           -1100.469959800449          
1678.625663579442         -530.5969549761596        -6631.556173083605        -1130.656126815967        -4129.181107845526          5218.369936352816           -1120.683839662386          
1682.51964894589          -510.4779344229095        -6629.6566686967          -1150.885263000395        -4144.150744577059          5202.104349150359           -1140.875585544325          
1686.413633998018         -490.347789383944         -6627.638571045435        -1171.091669503607        -4159.038771323482          5185.73631754056            -1161.044798839633          
1690.307619364467         -470.2068476897488        -6625.501926950713        -1191.27494744044         -4173.844895553982          5169.266164663461           -1181.191081393972          
1694.201604416594         -450.0554367974988        -6623.246785427669        -1211.43469838981         -4188.568826362301          5152.694215673661           -1201.314035513155          
1698.095589783043         -429.893884999216         -6620.873197596708        -1231.570524402612        -4203.210274472584          5136.020797733906           -1221.413263971033          
1701.98957483517          -409.7225202035955        -6618.381216766688        -1251.682028009644        -4217.76895224521           5119.246240008611           -1241.488370017413          
1705.883560201619         -389.5416711423272        -6615.770898353334        -1271.768812229584        -4232.244573682594          5102.370873657337           -1261.53895738601           
1709.777545253746         -369.3516661536842        -6613.042299954838        -1291.830480576968        -4246.636854434968          5085.395031828177           -1281.564630302417          
1713.671530620195         -349.1528343875138        -6610.19548127754         -1311.866637070215        -4260.94551180611           5068.319049651078           -1301.564993492113          
1717.565515672322         -328.9455045914121        -6607.230504203922        -1331.87688623965         -4275.170264759032          5051.143264231069           -1321.539652188472          
1721.45950072445          -308.7300061607777        -6604.147432732695        -1351.860833135542        -4289.31083392159           5033.868014641423           -1341.488212140789          
1725.353486090899         -288.5066686826297        -6600.946333003848        -1371.818083336132        -4303.366941592032          5016.493641916722           -1361.41027962229           
1729.247471143026         -268.2758214735564        -6597.627273315649        -1391.748242955652        -4317.338311744472          4999.020489045879           -1381.30546143814           
1733.141456509475         -248.0377946370019        -6594.190324076047        -1411.650918652313        -4331.224670034274          4981.44890096507            -1401.173364933421          
1737.035441561602         -227.7929178439637        -6590.635557852112        -1431.525717636274        -4345.025743803365          4963.779224550643           -1421.013598001079          
1740.929426928051         -207.5415215394243        -6586.963049320784        -1451.372247677561        -4358.741262085469          4946.011808611975           -1440.825769089839          
1744.823411980178         -187.283935727376         -6583.172875310624        -1471.190117113956        -4372.37095561127           4928.147003884312           -1460.609487212074          
1748.717397346627         -167.0204911750522        -6579.265114759968        -1490.978934858835        -4385.914556813522          4910.185163021595           -1480.364361951635          
1752.611382398754         -146.7515181973051        -6575.239848751241        -1510.738310408981        -4399.371799832103          4892.126640589276           -1500.090003471647          
1756.505367765203         -126.4773478600793        -6571.09716047646         -1530.467853852343        -4412.742420519038          4873.971793057142           -1519.786022522262          
1760.399352817331         -106.1983107707355        -6566.837135264012        -1550.167175875787        -4426.026156443498          4855.720978792138           -1539.452030448388          
1764.293337869458         -85.91473812356814        -6562.459860553713        -1569.835887772805        -4439.222746896784          4837.374558051193           -1559.087639197395          
1768.187323235907         -65.62696124629628        -6557.965425906243        -1589.473601451226        -4452.33193289732           4818.932892974038           -1578.692461326805          
1772.081308288034         -45.33531114032697        -6553.353923004409        -1609.079929440907        -4465.353457195637          4800.396347576015           -1598.266110011981          
1775.975293654483         -25.04011953202955        -6548.625445640133        -1628.654484901432        -4478.287064279383          4781.765287740856           -1617.808199053802          
1779.86927870661          -4.741717661349057        -6543.78008972274         -1648.196881629816        -4491.132500378337          4763.040081213432           -1637.31834288636           
1783.763264073059         15.55956251964729         -6538.817953270486        -1667.706734068203        -4503.889513469425          4744.221097592434           -1656.796156584646          
1787.657249125186         35.86338955502118         -6533.739136411306        -1687.183657311584        -4516.557853281753          4725.308708322998           -1676.241255872256          
1791.551234491635         56.16943128681836         -6528.543741381742        -1706.62726711551         -4529.137271301617          4706.303286689246           -1695.653257129085          
1795.445219543763         76.47735606401331         -6523.231872520094        -1726.037179903804        -4541.627520777503          4687.205207806748           -1715.031777399037          
1799.339204910211         96.78683154743126         -6517.803636272668        -1745.413012776263        -4554.028356725045          4668.014848614879           -1734.376434397704          
1803.233189962339         117.0975259127717         -6512.259141179317        -1764.754383516341        -4566.339535931942          4648.732587869092           -1753.686846520043          
1807.127175014466         137.4091068093857         -6506.598497883804        -1784.060910598796        -4578.560816962811          4629.358806133094           -1772.96263284801           
1811.021160380915         157.7212418155165         -6500.82181912744         -1803.332213197314        -4590.691960163972          4609.893885770954           -1792.20341315817           
1814.915145433042         178.0335988900879         -6494.929219734283        -1822.567911192063        -4602.732727668145          4590.33821093913            -1811.408807929241          
1818.809130799491         198.3458453357404         -6488.920816633306        -1841.767625177214        -4614.682883399077          4570.692167578454           -1830.578438349602          
1822.703115851618         218.6576489939052         -6482.79672882494         -1860.930976468386        -4626.542193076063          4550.956143406072           -1849.711926324726          
1826.597101218067         238.9686770627943         -6476.55707741272         -1880.05758711004         -4638.310424218405          4531.130527907379           -1868.808894484567          
1830.491086270195         259.2785972905595         -6470.201985562268        -1899.147079882811        -4649.987346149785          4511.215712327948           -1887.868966190875          
1834.385071636643         279.5870767915658         -6463.731578540453        -1918.199078310794        -4661.572730002565          4491.212089665483           -1906.891765544475          
1838.279056688771         299.893783240817          -6457.145983666784        -1937.213206668773        -4673.066348722053          4471.120054661787           -1925.876917392486          
1842.173042055219         320.1983836922932         -6450.445330360018        -1956.189089989432        -4684.467977070717          4450.940003794779           -1944.824047335517          
1846.067027107347         340.5005457694418         -6443.629750082187        -1975.126354070536        -4695.777391632376          4430.672335270536           -1963.73278173484           
1849.961012159474         360.7999366334885         -6436.699376384446        -1994.024625482104        -4706.994370816377          4410.317449015377           -1982.602747719555          
1853.854997525923         381.0962234338253         -6429.65434488506         -2012.883531573597        -4718.118694861781          4389.875746667968           -2001.433573193763          
1857.74898257805          401.3890737553817         -6422.494793239018        -2031.702700481117        -4729.150145841537          4369.347631571428           -2020.224886843756          
1861.642967944499         421.6781545917539         -6415.220861196021        -2050.481761134628        -4740.088507666687          4348.733508765445           -2038.976318145229          
1865.536952996626         441.9631335281435         -6407.832690526056        -2069.220343265219        -4750.933566090561          4328.033784978355           -2057.687497370531          
1869.430938363075         462.2436775697848         -6400.330425092106        -2087.918077412398        -4761.685108712978          4307.248868619188           -2076.358055595948          
1873.324923415203         482.5194543246619         -6392.714210768059        -2106.574594931416        -4772.342924984452          4286.379169769637           -2094.987624709016          
1877.218908781651         502.7901308327224         -6384.984195518928        -2125.18952800062         -4782.906806210368          4265.425100175964           -2113.575837415867          
1881.112893833779         523.0553747435683         -6377.140529311351        -2143.762509628826        -4793.376545555127          4244.387073240816           -2132.122327248588          
1885.006879200228         543.3148531538048         -6369.183364200673        -2162.293173662703        -4803.75193804624           4223.265504014946           -2150.626728572591          
1888.900864252355         563.5682337786797         -6361.112854234107        -2180.781154794136        -4814.032780578361          4202.060809188844           -2169.088676593976          
1892.794849618804         583.8151837919846         -6352.929155545048        -2199.226088567584        -4824.218871917241          4180.773407084291           -2187.507807366872          
1896.688834670931         604.0553709962069         -6344.632426248514        -2217.627611387403        -4834.310012703591          4159.403717645827           -2205.883757800751          
1900.582819723058         624.2884628101676         -6336.222826528398        -2235.985360525118        -4844.306005456859          4137.952162432184           -2224.21616566769           
1904.476805089507         644.5141267099873         -6327.700518596862        -2254.298974126648        -4854.206654578901          4116.419164607671           -2242.504669609586          
1908.370790141635         664.732030671493          -6319.065666644865        -2272.568091219477        -4864.011766357585          4094.805148933546           -2260.748909145324          
1912.264775508083         684.9418421567004         -6310.318436941883        -2290.792351719763        -4873.721148970295          4073.11054175941            -2278.948524677871          
1916.158760560211         705.1432292820602         -6301.458997711952        -2308.97139643941         -4883.334612487392          4051.335771014615           -2297.103157501337          
1920.05274592666          725.3358596642614         -6292.487519253983        -2327.104867093083        -4892.85196887562           4029.481266199711           -2315.212449807989          
1923.946730978787         745.5194015814146         -6283.40417381083         -2345.192406305205        -4902.273032001489          4007.547458377951           -2333.276044695234          
1927.840716345236         765.6935228232909         -6274.20913569697         -2363.233657616933        -4911.597617634672          3985.534780166828           -2351.293586172586          
1931.734701397363         785.8578918506171         -6264.902581160091        -2381.228265493137        -4920.825543451408          3963.443665729666           -2369.264719168641          
1935.628686763812         806.0121766488303         -6255.484688516246        -2399.1758753294          -4929.956629037936          3941.274550767214           -2387.189089538065          
1939.522671815939         826.1560458815442         -6245.955638004444        -2417.076133459043        -4938.990695893996          3919.027872509261           -2405.066344068607          
1943.416656868067         846.2891678923161         -6236.315611909689        -2434.928687160185        -4947.927567436362          3896.704069706194           -2422.896130488157          
1947.310642234515         866.4112111401353         -6226.564794507186        -2452.73318466286         -4956.76706900244           3874.303582620521           -2440.678097471849          
1951.204627286643         886.5218446340874         -6216.703371997805        -2470.489275156162        -4965.5090278539            3851.826853018279           -2458.411894649198          
1955.098612653092         906.6207369375685         -6206.731532643513        -2488.196608795442        -4974.153273180324          3829.274324160325           -2476.097172611285          
1958.992597705219         926.7075573166355         -6196.649466602888        -2505.854836709508        -4982.699636102865          3806.646440793472           -2493.733582917956          
1962.886583071668         946.7819746059877         -6186.457366092003        -2523.46361100785         -4991.147949677872          3783.943649141451           -2511.32077810503           
1966.780568123795         966.8436583520502         -6176.155425212518        -2541.022584787831        -4999.498048900441          3761.166396895695           -2528.858411691479          
1970.674553490244         986.8922776833829         -6165.743840119499        -2558.531412141836        -5007.749770707886          3738.315133205939           -2546.346138186579          
1974.568538542371         1006.927502449587         -6155.222808841871        -2575.989748164354        -5015.902953983066          3715.390308670654           -2563.783613096971          
1978.46252390882          1026.949002097412         -6144.592531456895        -2593.397248958953        -5023.95743955757           3692.392375327338           -2581.170492933637          
1982.356508960947         1046.956446805475         -6133.853209902913        -2610.753571645137        -5031.913070214712          3669.321786642698           -2598.506435218745          
1986.250494013075         1066.949506500864         -6123.005048136959        -2628.058374365067        -5039.76969069235           3646.178997502774           -2615.791098492362          
1990.144479379524         1086.927851292797         -6112.048252061367        -2645.311316290127        -5047.527147685503          3622.964464203043           -2633.024142319017          
1994.038464431651         1106.891151893632         -6100.983029443399        -2662.512057627345        -5055.185289848794          3599.678644438568           -2650.205227294113          
1997.9324497981           1126.839078646364         -6089.809590083684        -2679.66025962567         -5062.743967798731          3576.321997294239           -2667.334015050197          
2001.826434850227         1146.771302647696         -6078.528145610436        -2696.75558458212         -5070.20303411585           3552.894983235145           -2684.410168263106          
2005.720420216676         1166.687494635662         -6067.138909679325        -2713.797695847834        -5077.56234334677           3529.398064097132           -2701.433350658008          
2009.614405268803         1186.587326111919         -6055.642097759899        -2730.786257834053        -5084.821752006195          3505.83170307755            -2718.403227015387          
2013.508390635252         1206.470468230238         -6044.037927343597        -2747.720936018078        -5091.981118578928          3482.196364726224           -2735.319463176984          
2017.402375687379         1226.33659291387          -6032.326617723332        -2764.601396949233        -5099.040303521906          3458.492514936619           -2752.181726051763          
2021.296361053828         1246.185371751209         -6020.508390208573        -2781.427308254879        -5105.999169266353          3434.720620937197           -2768.989683621919          
2025.190346105956         1266.016477107265         -6008.583467898365        -2798.198338646531        -5112.857580220048          3410.881151282914           -2785.743004948983          
2029.084331158083         1285.82958115971          -5996.552075874901        -2814.914157926075        -5119.615402769742          3386.974575846806           -2802.441360180041          
2032.978316524532         1305.62435632068          -5984.414441116576        -2831.574436992146        -5126.27250528376           3363.001365811609           -2819.084420554098          
2036.872301576659         1325.40047565111          -5972.17079240354         -2848.178847846647        -5132.828758114759          3338.961993661325           -2835.671858408597          
2040.766286943108         1345.157611906736         -5959.821360522851        -2864.727063601427        -5139.284033602647          3314.856933172676           -2852.203347186079          
2044.660271995235         1364.895438637995         -5947.366378024047        -2881.218758485085        -5145.638206077631          3290.686659406365           -2868.678561440994          
2048.554257361684         1384.613629102907         -5934.806079460004        -2897.6536078499          -5151.891151863338          3266.45164869809            -2885.097176846609          
2052.448242413811         1404.311857363597         -5922.140701134801        -2914.031288178814        -5158.042749279971          3242.152378649247           -2901.45887020199           
2056.34222778026          1423.98979720438          -5909.370481351337        -2930.351477092437        -5164.092878647441          3217.789328117305           -2917.763319439001          
2060.236212832388         1443.647123222887         -5896.495660151701        -2946.613853356032        -5170.041422288379          3193.362977205833           -2934.010203629275          
2064.130198198836         1463.283509753436         -5883.516479571275        -2962.818096886392        -5175.888264531001          3168.873807254186           -2950.199202991083          
2068.024183250964         1482.898631954517         -5870.433183370997        -2978.963888758569        -5181.633291711738          3144.322300826891           -2966.329998896068          
2071.918168303091         1502.492164871091         -5857.246017263506        -2995.05091121241         -5187.276392177588          3119.70894170278            -2982.402273875761          
2075.81215366954          1522.063783845319         -5843.955228809868        -3011.078847658852        -5192.817456288145          3095.03421486395            -2998.415711627876          
2079.706138721667         1541.613164925051         -5830.561067307063        -3027.047382685927        -5198.256376417293          3070.298606484633           -3014.369997022314          
2083.600124088116         1561.139983930267         -5817.063784025783        -3042.956202064507        -5203.593046954538          3045.502603920088           -3030.264816106896          
2087.494109140243         1580.64391753069          -5803.463631922607        -3058.804992753737        -5208.827364306015          3020.646695695595           -3046.099856112804          
2091.388094506692         1600.124642181843         -5789.760865918247        -3074.593442906236        -5213.959226895174          2995.731371495679           -3061.874805459769          
